,class_subclass,sic
32483,210640000,30.0
32484,210640000,31.0
32485,310156350,36.0
32486,192054300,30.0
32487,192054300,46.0
32488,192054300,54.0
32492,330052000,42.0
32493,330052000,43.0
32494,717148000,27.0
32495,105355000,50.0
32496,715531000,27.0
32497,379420010,43.0
32499,257160000,43.0
32500,226095000,26.0
32501,226095000,27.0
32502,226095000,29.0
32503,226095000,30.0
32504,418059000,23.0
32505,418059000,30.0
32506,340457100,43.0
32507,428541000,56.0
32509,345030000,27.0
32510,345030000,43.0
32511,710313000,27.0
32512,359383000,55.0
32513,438380000,43.0
32514,585670000,7.0
32515,353010000,55.0
32516,384589000,16.0
32517,384589000,30.0
32518,384589000,46.0
32519,428481000,16.0
32520,422299000,29.0
32523,568002000,7.0
32524,254278000,25.0
32526,454052000,21.0
32527,165164000,21.0
32528,376327000,55.0
32529,206472000,16.0
32530,206472000,21.0
32531,206472000,56.0
32532,264241000,16.0
32533,264241000,17.0
32534,430110400,55.0
32536,242525000,26.0
32537,242525000,29.0
32538,601047000,40.0
32539,701120000,55.0
32540,715532000,27.0
32543,708100000,27.0
32544,493276000,29.0
32546,423425000,6.0
32547,526093000,8.0
32548,369053280,55.0
32549,422023000,39.0
32550,359029000,55.0
32551,558334000,7.0
32552,220483000,16.0
32553,220483000,21.0
32554,428402210,16.0
32556,106695000,17.0
32557,379030000,43.0
32558,379030000,55.0
32559,356243100,55.0
32560,160084040,56.0
32561,241025000,24.0
32562,241025000,25.0
32563,241025000,29.0
32564,524521000,12.0
32565,524521000,16.0
32566,514395000,9.0
32567,514395000,14.0
32568,455519000,42.0
32569,455519000,43.0
32571,166292000,15.0
32573,379022010,43.0
32574,379022010,55.0
32576,525539000,8.0
32577,525539000,16.0
32578,366141000,31.0
32579,366141000,38.0
32580,423399000,6.0
32581,378110000,40.0
32582,424643000,9.0
32583,424643000,11.0
32584,424643000,14.0
32585,345677000,27.0
32586,264172190,16.0
32587,359691000,55.0
32590,209524000,29.0
32591,209524000,30.0
32592,369044350,27.0
32593,369044350,42.0
32594,369044350,43.0
32595,204157720,7.0
32596,606249000,55.0
32597,378104000,40.0
32598,356459000,55.0
32599,528198000,8.0
32600,564134000,7.0
32602,257168000,43.0
32603,424093461,14.0
32605,239728000,24.0
32606,435267000,7.0
32608,248244000,21.0
32610,396301000,55.0
32612,310315000,36.0
32613,100226000,30.0
32615,102210000,53.0
32616,475072000,30.0
32617,475072000,46.0
32618,475072000,54.0
32620,345661000,27.0
32621,222326000,21.0
32622,222326000,24.0
32623,222326000,30.0
32624,222326000,31.0
32625,370341000,43.0
32626,222514000,16.0
32627,222514000,17.0
32628,222514000,21.0
32629,222514000,56.0
32630,439499000,43.0
32631,427428130,56.0
32632,600455000,40.0
32633,600455000,55.0
32635,20825100H,15.0
32636,112102500,29.0
32638,514344000,9.0
32639,514344000,14.0
32640,310195000,36.0
32641,331046000,35.0
32642,331046000,43.0
32643,607092000,40.0
32644,607092000,55.0
32645,257343000,43.0
32646,219715000,30.0
32647,219715000,31.0
32648,219715000,38.0
32649,502407000,6.0
32651,358003280,27.0
32652,132293000,56.0
32653,251356000,21.0
32654,173201000,26.0
32655,250390040,43.0
32656,250390040,55.0
32657,501033000,17.0
32659,410045000,21.0
32664,800007000,14.0
32665,800007000,56.0
32666,343742000,43.0
32667,168026000,56.0
32668,266233000,26.0
32669,219121750,43.0
32671,210172300,30.0
32672,210172300,31.0
32673,439372000,43.0
32674,438708000,43.0
32675,347239000,27.0
32676,17412000C,39.0
32677,560092000,7.0
32678,702118000,55.0
32679,345633000,27.0
32680,112165000,38.0
32681,123673000,23.0
32682,123673000,46.0
32683,123673000,54.0
32684,318450000,36.0
32685,604391000,56.0
32686,190110000,56.0
32687,174389000,39.0
32689,428542800,2.0
32690,428542800,16.0
32691,428542800,17.0
32692,428542800,56.0
32693,148688000,20.0
32694,192045000,30.0
32695,192045000,46.0
32696,192045000,54.0
32698,604026000,55.0
32700,106236000,12.0
32701,399129000,55.0
32703,252519510,13.0
32704,367140000,43.0
32705,700299000,55.0
32706,522033000,7.0
32707,564504000,7.0
32709,106815000,17.0
32710,548960000,7.0
32711,430078000,55.0
32712,324600000,35.0
32713,148337000,19.0
32714,700187000,55.0
32715,152246000,16.0
32716,435091500,14.0
32717,216070000,43.0
32719,348014020,43.0
32720,219069110,26.0
32721,345442000,27.0
32722,428218000,2.0
32723,428218000,16.0
32724,428218000,56.0
32725,362263000,39.0
32726,562522000,7.0
32727,564122000,7.0
32728,24612200R,43.0
32729,102374000,53.0
32730,482137000,56.0
32731,175385000,25.0
32732,264297800,16.0
32733,264297800,17.0
32734,348626000,42.0
32735,348626000,43.0
32736,345085000,27.0
32737,345085000,43.0
32738,353099000,55.0
32739,369124050,43.0
32743,297300100,56.0
32744,209479000,24.0
32745,209479000,25.0
32746,209479000,29.0
32747,209479000,30.0
32749,714742000,35.0
32750,714742000,43.0
32751,188064000,21.0
32752,188064000,56.0
32753,427185000,56.0
32755,482095000,56.0
32756,562517000,7.0
32757,175430000,25.0
32758,327110000,43.0
32759,148504000,20.0
32760,477045000,30.0
32761,477045000,36.0
32762,477045000,46.0
32763,477045000,51.0
32764,477045000,52.0
32765,477045000,54.0
32766,20008500A,35.0
32767,585615000,7.0
32768,702051000,55.0
32769,341026000,27.0
32770,341026000,43.0
32771,425205000,29.0
32772,100049000,29.0
32773,100049000,30.0
32774,100049000,55.0
32775,475298000,30.0
32776,475298000,46.0
32777,475298000,54.0
32778,180076000,46.0
32779,446275000,56.0
32780,435297200,55.0
32781,359832000,55.0
32782,211070400,56.0
32784,342147000,43.0
32785,342147000,55.0
32786,564346000,7.0
32787,338013000,36.0
32788,338013000,43.0
32789,335205000,35.0
32790,210321780,30.0
32791,210321780,31.0
32792,264331210,16.0
32793,504269000,9.0
32794,446376000,56.0
32795,280436000,46.0
32796,104093000,19.0
32798,436005000,55.0
32800,415105000,23.0
32801,415105000,30.0
32802,381318000,55.0
32803,381083000,43.0
32805,548125000,7.0
32806,601024000,40.0
32807,336096000,43.0
32808,301063107,21.0
32809,301063107,46.0
32810,301063107,52.0
32812,606052000,55.0
32816,324622000,35.0
32817,292148000,21.0
32818,135116000,56.0
32819,369059230,43.0
32820,430496000,55.0
32821,713340000,27.0
32822,169056000,30.0
32823,428811000,43.0
32824,285238000,21.0
32825,425127000,29.0
32826,482098000,56.0
32827,549249000,7.0
32828,430056000,55.0
32829,174267000,39.0
32830,174267000,43.0
32831,568001000,7.0
32832,528167000,8.0
32834,455503000,42.0
32835,455503000,43.0
32836,514537000,9.0
32837,514537000,14.0
32838,525326500,8.0
32839,525326500,16.0
32840,242477600,29.0
32841,540535000,7.0
32842,104294000,36.0
32843,104294000,50.0
32844,342089000,43.0
32845,455293000,42.0
32846,318631000,36.0
32847,473491000,56.0
32848,359450000,55.0
32850,359628000,55.0
32851,348135000,43.0
32852,348135000,55.0
32853,359329000,43.0
32854,528108000,8.0
32855,528301000,8.0
32856,327071000,43.0
32857,433040000,55.0
32858,324320000,35.0
32859,279051000,26.0
32860,137269000,21.0
32862,524537000,12.0
32863,524537000,16.0
32865,564462000,7.0
32866,204192200,16.0
32868,156275700,16.0
32869,426144000,1.0
32871,378103000,40.0
32872,222103000,16.0
32873,222103000,21.0
32874,222103000,56.0
32875,359894000,55.0
32877,623006380,55.0
32878,600104000,55.0
32879,417477900,30.0
32880,424775000,14.0
32881,318367000,36.0
32882,106475000,7.0
32883,423021100,6.0
32884,423021100,56.0
32885,455098000,43.0
32886,428414000,16.0
32887,604385280,55.0
32888,604385280,56.0
32889,363039000,35.0
32890,363039000,36.0
32892,356515000,55.0
32893,427129000,43.0
32894,312116000,31.0
32895,134001300,43.0
32896,451496000,26.0
32897,100211000,30.0
32898,156232000,16.0
32899,156232000,17.0
32900,156232000,21.0
32901,423122000,6.0
32902,423122000,56.0
32903,426511000,1.0
32904,209583000,27.0
32905,209583000,29.0
32906,209583000,30.0
32907,414331020,25.0
32908,208134000,15.0
32909,369124110,43.0
32910,359684000,55.0
32912,347008000,27.0
32913,438474000,43.0
32914,607091000,40.0
32915,607091000,55.0
32916,548221000,7.0
32917,223120000,56.0
32919,241152200,24.0
32920,241152200,25.0
32921,241152200,30.0
32922,241152200,32.0
32923,404010000,56.0
32925,333156000,35.0
32926,333156000,43.0
32927,554172000,7.0
32928,528120000,8.0
32929,427002290,55.0
32930,568059000,7.0
32931,524446000,12.0
32932,524446000,16.0
32934,366091000,31.0
32935,180053600,24.0
32936,180053600,25.0
32937,180053600,46.0
32938,250294000,55.0
32940,702061000,55.0
32941,455151200,42.0
32943,12600900R,31.0
32944,12600900R,38.0
32945,427352000,56.0
32947,358003070,27.0
32948,428189000,2.0
32949,428189000,16.0
32950,428189000,56.0
32951,257044000,43.0
32952,12306500R,23.0
32953,12306500R,46.0
32954,12306500R,54.0
32955,405170000,25.0
32956,405170000,56.0
32957,210284000,30.0
32958,210284000,31.0
32959,180422000,46.0
32960,257107000,43.0
32961,303071000,25.0
32962,303071000,32.0
32963,303071000,46.0
32964,303071000,50.0
32965,303071000,51.0
32966,303071000,52.0
32967,303071000,54.0
32968,524070000,12.0
32969,524070000,16.0
32970,250341300,43.0
32971,250341300,55.0
32972,192070290,30.0
32973,192070290,46.0
32974,192070290,54.0
32975,305170000,25.0
32976,305170000,52.0
32977,305170000,53.0
32978,366325800,31.0
32979,366325800,38.0
32980,244002000,54.0
32983,363134000,35.0
32984,363134000,36.0
32985,514156000,9.0
32986,514156000,14.0
32987,209039000,25.0
32988,209039000,30.0
32989,106715000,17.0
32990,244902000,25.0
32991,244902000,54.0
32992,623023180,55.0
32993,296056000,46.0
32994,296056000,52.0
32995,266241000,26.0
32996,366172100,31.0
32997,366172100,38.0
32998,428001600,7.0
32999,604291000,55.0
33000,228011000,26.0
33001,228011000,55.0
33002,522104000,7.0
33006,568717000,7.0
33007,623023140,55.0
33008,264480000,16.0
33009,514624000,9.0
33010,514624000,14.0
33011,271287000,27.0
33012,271287000,29.0
33013,271287000,55.0
33014,180218000,46.0
33015,180218000,51.0
33016,23604400A,55.0
33017,363056010,35.0
33018,363056010,36.0
33019,379093230,43.0
33020,134105000,21.0
33021,134105000,29.0
33022,134105000,30.0
33023,134105000,31.0
33024,134105000,38.0
33026,428097000,2.0
33027,166187000,25.0
33028,604208000,55.0
33029,257729000,43.0
33030,219409000,30.0
33031,219409000,38.0
33032,219486000,55.0
33033,359301000,43.0
33034,362234000,39.0
33035,310318000,36.0
33036,112475220,38.0
33037,502313000,6.0
33038,267159000,21.0
33039,210696000,30.0
33040,210696000,31.0
33041,348518000,42.0
33042,348518000,43.0
33043,219480000,38.0
33044,432101000,30.0
33045,432101000,55.0
33046,381018000,43.0
33047,549321000,7.0
33048,435162000,7.0
33049,514217060,9.0
33050,514217060,14.0
33053,351155000,55.0
33054,600319000,55.0
33055,220276000,16.0
33056,220276000,21.0
33059,528049000,8.0
33060,401196000,56.0
33061,554195000,7.0
33062,310344000,36.0
33063,166339000,15.0
33064,384133000,16.0
33065,384133000,30.0
33066,384133000,46.0
33067,123246000,23.0
33068,123246000,46.0
33069,392347000,30.0
33070,392347000,38.0
33071,514210200,9.0
33072,514210200,14.0
33074,527200000,16.0
33076,152518000,16.0
33077,280005200,52.0
33078,280005200,55.0
33079,318568130,36.0
33080,318568130,55.0
33081,123250000,23.0
33082,123250000,46.0
33083,123250000,54.0
33084,310154140,36.0
33086,427255290,16.0
33087,427255290,17.0
33088,427255290,21.0
33089,427419100,56.0
33091,327296000,43.0
33092,324664000,35.0
33093,281029000,56.0
33095,429021000,36.0
33096,439577000,43.0
33097,250234000,43.0
33098,345074100,27.0
33099,345074100,43.0
33100,370339000,43.0
33101,338006000,36.0
33102,338006000,43.0
33103,200511000,35.0
33104,549230000,7.0
33105,218154000,35.0
33106,564030000,7.0
33107,601071000,40.0
33108,348297000,42.0
33109,348297000,43.0
33110,523436000,13.0
33111,523436000,16.0
33112,366184000,31.0
33113,366184000,38.0
33114,127029000,1.0
33115,127029000,7.0
33117,378140000,40.0
33119,219056000,36.0
33120,117015000,29.0
33121,117015000,43.0
33122,401216000,56.0
33126,372071000,35.0
33127,372071000,55.0
33128,264466000,16.0
33129,442135000,2.0
33130,219137310,36.0
33132,135071000,55.0
33133,464168000,30.0
33134,464168000,46.0
33135,549407000,7.0
33136,180015000,46.0
33137,425141000,29.0
33138,702131000,55.0
33139,341001000,27.0
33140,341001000,43.0
33141,403341000,30.0
33142,333260000,35.0
33143,333260000,43.0
33145,700015000,27.0
33146,700015000,55.0
33147,106010000,11.0
33148,379010000,43.0
33149,379010000,55.0
33150,370410000,43.0
33151,370476000,43.0
33152,194217000,31.0
33153,310105000,36.0
33154,396213000,55.0
33155,224657000,56.0
33156,502076000,6.0
33157,20825100R,15.0
33158,324530000,35.0
33159,560234000,7.0
33160,417028000,30.0
33161,417028000,55.0
33163,200061700,35.0
33164,430175000,55.0
33165,530345000,7.0
33166,164335000,29.0
33167,175323000,25.0
33168,345177000,27.0
33169,345177000,43.0
33170,524520000,12.0
33171,524520000,16.0
33173,156275500,16.0
33175,422147000,29.0
33176,560224000,7.0
33178,215277000,16.0
33179,215277000,21.0
33180,536105000,7.0
33181,398068000,43.0
33184,210641000,30.0
33185,210641000,31.0
33186,379114020,43.0
33187,198810030,25.0
33188,138134000,16.0
33189,138134000,17.0
33190,138134000,19.0
33191,138134000,21.0
33192,219078160,36.0
33195,558056000,7.0
33196,340005100,43.0
33197,2503960ML,55.0
33198,312131000,56.0
33199,280763100,46.0
33201,180009320,25.0
33202,180009320,52.0
33204,310156020,36.0
33205,181105000,55.0
33208,493051000,29.0
33209,333128000,35.0
33210,333128000,43.0
33211,219121860,43.0
33212,250339110,43.0
33213,250339110,55.0
33214,522081000,7.0
33215,352044000,55.0
33216,261083000,21.0
33217,261083000,30.0
33218,261083000,38.0
33219,342185000,43.0
33220,24410000R,54.0
33221,700059000,27.0
33222,700059000,55.0
33223,451419000,26.0
33224,152210000,16.0
33226,219085150,36.0
33228,548331500,7.0
33229,156297000,16.0
33230,156297000,17.0
33231,156297000,21.0
33232,200600000,35.0
33233,428472100,16.0
33234,428472100,21.0
33236,239125000,24.0
33237,239125000,25.0
33238,239125000,30.0
33239,239125000,31.0
33240,296065050,56.0
33241,128860000,55.0
33242,430278100,55.0
33243,327259000,43.0
33247,426523000,1.0
33248,257615000,43.0
33249,398194000,43.0
33250,280776000,46.0
33251,606039000,55.0
33253,148227000,19.0
33254,361002000,35.0
33255,361002000,36.0
33257,514766000,9.0
33258,514766000,14.0
33259,600309000,55.0
33262,534775000,7.0
33263,564291000,7.0
33264,365110000,43.0
33265,411014500,21.0
33266,418107000,23.0
33267,418107000,30.0
33268,558398000,7.0
33270,549274000,7.0
33271,209225000,25.0
33272,604381000,55.0
33273,604381000,56.0
33274,296216040,46.0
33275,434353000,43.0
33276,434353000,56.0
33278,198774300,25.0
33280,427242000,21.0
33281,219504000,55.0
33282,250559440,55.0
33283,285414000,21.0
33284,137828000,21.0
33285,137828000,55.0
33286,370461000,43.0
33287,318781000,36.0
33289,123585000,23.0
33290,123585000,32.0
33291,123585000,46.0
33292,123585000,54.0
33293,204622000,29.0
33294,348445000,42.0
33295,348445000,43.0
33296,116278000,56.0
33298,372029010,35.0
33299,372029010,55.0
33300,219137200,36.0
33301,381355000,43.0
33302,141102000,24.0
33303,141102000,25.0
33304,141102000,29.0
33305,141102000,30.0
33306,141102000,31.0
33307,426513000,1.0
33308,424604000,9.0
33309,424604000,14.0
33311,192220000,46.0
33312,204275100,29.0
33313,297284700,56.0
33314,208120100,15.0
33315,198336000,25.0
33316,239690100,24.0
33317,239690100,25.0
33318,239690100,30.0
33319,239690100,31.0
33320,381071200,43.0
33321,137505130,21.0
33322,137505130,55.0
33323,356070000,55.0
33324,720645000,43.0
33325,340426320,43.0
33326,439790000,43.0
33327,560185000,7.0
33328,343785000,43.0
33329,510389000,11.0
33331,116270000,21.0
33332,116270000,55.0
33333,128205220,55.0
33334,188020000,56.0
33335,403384000,30.0
33336,221097000,16.0
33337,221097000,21.0
33338,221097000,26.0
33339,221097000,31.0
33340,221097000,56.0
33342,414139500,25.0
33343,367101000,43.0
33344,524055000,12.0
33345,524055000,16.0
33346,24411400R,56.0
33348,435291400,55.0
33349,426614000,1.0
33350,220563000,16.0
33351,220563000,21.0
33352,132128000,56.0
33353,623022130,55.0
33355,360125380,43.0
33356,564475000,7.0
33357,507238000,13.0
33358,435129000,7.0
33359,29800100C,25.0
33360,29800100C,46.0
33361,29800100C,52.0
33362,516173000,13.0
33363,137323000,21.0
33364,222547000,16.0
33365,222547000,17.0
33366,222547000,21.0
33367,222547000,56.0
33369,564013000,7.0
33370,600033000,55.0
33371,425174200,29.0
33372,361100000,35.0
33373,361100000,36.0
33374,361100000,38.0
33375,434128000,56.0
33376,451358000,26.0
33377,169048000,30.0
33378,205440000,7.0
33379,401214000,56.0
33380,345788000,27.0
33383,528420000,8.0
33385,211190000,56.0
33387,156345130,29.0
33388,221258000,26.0
33389,221258000,31.0
33390,19303500R,25.0
33391,310306000,36.0
33392,604251000,55.0
33393,549215000,7.0
33394,156109000,16.0
33395,156109000,17.0
33396,156109000,21.0
33398,384309000,16.0
33399,384309000,30.0
33400,384309000,46.0
33401,700033000,27.0
33402,700033000,55.0
33403,204520000,29.0
33404,568651000,7.0
33405,562456000,7.0
33406,548304400,7.0
33407,380273000,43.0
33408,156267000,16.0
33409,156267000,17.0
33410,156267000,21.0
33411,141095000,25.0
33412,141095000,29.0
33413,141095000,30.0
33414,523468000,13.0
33415,523468000,16.0
33416,180227000,46.0
33417,180227000,51.0
33418,716007000,27.0
33419,324637000,35.0
33420,235462020,27.0
33421,381071500,43.0
33422,418029000,23.0
33423,418029000,30.0
33424,215379000,16.0
33425,215379000,17.0
33426,165122000,21.0
33427,623022360,55.0
33428,530388500,7.0
33429,530388500,14.0
33430,510375000,11.0
33431,216011000,43.0
33432,296039300,21.0
33433,257201000,43.0
33434,438507000,43.0
33435,280250000,51.0
33436,280250000,52.0
33437,206470000,16.0
33438,206470000,21.0
33439,206470000,56.0
33440,428017000,17.0
33441,428017000,56.0
33442,313409000,43.0
33443,514700000,9.0
33444,514700000,14.0
33446,441042000,16.0
33447,132207000,56.0
33448,415004300,23.0
33450,341087000,27.0
33451,341087000,43.0
33452,242541000,26.0
33453,242541000,29.0
33454,162263000,29.0
33455,502406000,6.0
33456,455438000,43.0
33457,451066000,26.0
33461,384521000,16.0
33462,384521000,30.0
33463,384521000,46.0
33464,562443000,7.0
33465,123406300,23.0
33466,123406300,46.0
33467,428136000,2.0
33468,428136000,16.0
33469,428136000,56.0
33470,280124107,46.0
33471,715530000,27.0
33473,370532000,43.0
33474,148658000,19.0
33475,554114000,7.0
33476,156102000,16.0
33477,156102000,17.0
33478,156102000,21.0
33479,525197000,8.0
33480,525197000,16.0
33482,318446000,36.0
33483,324751000,35.0
33484,428035400,16.0
33485,105238100,50.0
33487,210188000,30.0
33488,210188000,31.0
33489,423630000,6.0
33490,564486000,7.0
33491,292113000,21.0
33492,361321400,43.0
33493,717131000,27.0
33494,164336000,30.0
33495,294001200,55.0
33497,204248000,29.0
33499,342457000,43.0
33500,514391000,9.0
33501,514391000,14.0
33502,384564000,16.0
33503,384564000,30.0
33504,384564000,46.0
33505,505451000,43.0
33506,718106000,27.0
